beer_name,brewery_name,beer_type,beer_abv,beer_ibu,comment,venue_name,venue_city,venue_state,venue_country,venue_lat,venue_lng,rating_score,created_at,checkin_url,beer_url,brewery_url,brewery_country,brewery_city,brewery_state,flavor_profiles,purchase_venue,serving_type,checkin_id,bid,brewery_id,photo_url,global_rating_score,global_weighted_rating_score,tagged_friends,total_toasts,total_comments
"Cappuccino Oatmeal Stout","Blue Moon Brewing Company","Stout - Oatmeal",5.9,10,,,,,,,,4,"2017-03-18 18:46:02",https://untappd.com/c/429869290,https://untappd.com/beer/1182881,https://untappd.com/brewery/127804,"United States",Denver,CO,"oatmeal,sweet,smooth,coffee","State Line Liquors",,429869290,1182881,127804,https://untappd.s3.amazonaws.com/photo/2017_03_18/8fed55103e42aa56244ed44c6e019229_raw.jpeg,3.65,3.65,,0,0
"Stone Delicious IPA","Stone Brewing","IPA - American",7.7,75,,,,,,,,4,"2017-03-18 18:50:01",https://untappd.com/c/429873366,https://untappd.com/beer/392748,https://untappd.com/brewery/1204,"United States",Escondido,CA,"citrusy,smooth,hoppy","State Line Liquors",,429873366,392748,1204,https://untappd.s3.amazonaws.com/photo/2017_03_18/bbcf4e84cea0351014ed3ebe6657e4af_raw.jpeg,3.74,3.74,,0,0
"Golden Monkey","Victory Brewing Company","Belgian Tripel",9.5,25,"Always a solid pick.",,,,,,,4.5,"2017-03-18 19:02:57",https://untappd.com/c/429886486,https://untappd.com/beer/3787,https://untappd.com/brewery/1326,"United States",Downingtown,PA,"strong,smooth",,,429886486,3787,1326,https://untappd.s3.amazonaws.com/photo/2017_03_18/7a615f18cb1eecebe4ebada1dc208508_raw.jpeg,3.76,3.76,,0,0
"Dead Guy Ale","Rogue Ales","Bock - Hell / Maibock / Lentebock",6.8,40,"The classic.",,,,,,,4,"2017-03-18 20:50:25",https://untappd.com/c/429989007,https://untappd.com/beer/4172,https://untappd.com/brewery/4565,"United States",Newport,OR,"malty,smooth","State Line Liquors",,429989007,4172,4565,https://untappd.s3.amazonaws.com/photo/2017_03_19/e8a31160d40adca9a3e80af1ef01d870_raw.jpeg,3.71,3.71,,0,0
"Dark O' The Moon Pumpkin Stout","Elysian Brewing Company","Pumpkin / Yam Beer",6.5,20,"Dark with a strong cinnamon taste.",,,,,,,3.75,"2017-03-19 19:50:15",https://untappd.com/c/430443238,https://untappd.com/beer/7670,https://untappd.com/brewery/7294,"United States",Seattle,WA,"sweet,strong,smooth,dark","State Line Liquors",,430443238,7670,7294,https://untappd.s3.amazonaws.com/photo/2017_03_19/a3050daf9802e4d316a5ed5784c2f414_raw.jpeg,3.82,3.82,,0,0
"Even More Jesus","Evil Twin Brewing","Stout - Imperial / Double",12,75,"Smooth for a 12-percenter.",,,,,,,4.5,"2017-03-20 20:14:17",https://untappd.com/c/430660431,https://untappd.com/beer/145448,https://untappd.com/brewery/3735,"United States",Brooklyn,NY,"thick,smooth,dark","State Line Liquors",,430660431,145448,3735,https://untappd.s3.amazonaws.com/photo/2017_03_21/94a8a6c0e6e509d829021ce3a7d28376_raw.jpeg,4.11,4.11,,0,0
"Bigfoot Barleywine-Style Ale (2016)","Sierra Nevada Brewing Co.","Barleywine - American",9.6,90,,,,,,,,4,"2017-03-22 20:02:58",https://untappd.com/c/431108851,https://untappd.com/beer/1368935,https://untappd.com/brewery/1142,"United States",Chico,CA,"malty,smooth,hoppy","State Line Liquors",,431108851,1368935,1142,https://untappd.s3.amazonaws.com/photo/2017_03_23/ea9afe3e388f63d8168a1281ce19af1a_raw.jpeg,3.92,3.92,,0,0
"Boont Amber Ale","Anderson Valley Brewing Company","Red Ale - American Amber / Red",5.8,15,,,,,,,,3.75,"2017-03-23 20:43:38",https://untappd.com/c/431422753,https://untappd.com/beer/4481,https://untappd.com/brewery/3880,"United States",Boonville,CA,"malty,sweet,smooth",,,431422753,4481,3880,https://untappd.s3.amazonaws.com/photo/2017_03_24/c65c5a9f8aa1ea34b4adc1d4eebffa48_raw.jpeg,3.52,3.52,,0,0
"Goose IPA","Goose Island Beer Co.","IPA - English",5.9,55,,,,,,,,3.75,"2017-03-24 23:09:39",https://untappd.com/c/432001912,https://untappd.com/beer/1353,https://untappd.com/brewery/2898,"United States",Chicago,IL,,"Hockessin Wine and Spirits",,432001912,1353,2898,https://untappd.s3.amazonaws.com/photo/2017_03_25/5f583bc0827a3ac939d41b5899729f01_raw.jpeg,3.52,3.52,,0,0
"Old Rasputin","North Coast Brewing Company","Stout - Russian Imperial",9,75,"One of my favorite imperials.",,,,,,,4.75,"2017-03-25 11:46:50",https://untappd.com/c/432132269,https://untappd.com/beer/30855,https://untappd.com/brewery/919,"United States","Fort Bragg",CA,"smooth,dark,coffee","State Line Liquors",,432132269,30855,919,https://untappd.s3.amazonaws.com/photo/2017_03_25/60d1ee0e149b50de7b3ac4bf83fe3fef_raw.jpeg,4.01,4.01,,0,0
"Cappuccino Oatmeal Stout","Blue Moon Brewing Company","Stout - Oatmeal",5.9,10,"What a good breakfast beer.",,,,,,,4,"2017-03-25 12:39:51",https://untappd.com/c/432158116,https://untappd.com/beer/1182881,https://untappd.com/brewery/127804,"United States",Denver,CO,"oatmeal,sweet,smooth,coffee","State Line Liquors",,432158116,1182881,127804,https://untappd.s3.amazonaws.com/photo/2017_03_25/c82593911f5d5a231dc09fb2b219ce92_raw.jpeg,3.65,3.65,,0,0
"Two Hearted Ale","Bell's Brewery","IPA - American",7,55,,,,,,,,4.25,"2017-03-25 15:01:11",https://untappd.com/c/432265897,https://untappd.com/beer/4133,https://untappd.com/brewery/2507,"United States",Comstock,MI,"smooth,hoppy",,,432265897,4133,2507,https://untappd.s3.amazonaws.com/photo/2017_03_25/07eb82149a5edd2bf32b7a01d9d9a3c4_raw.jpeg,3.96,3.96,,0,0
"Orchard's Edge: Knotty Pear","Angry Orchard Cider Company","Cider - Perry",6.5,0,,,,,,,,4.5,"2017-03-25 21:49:26",https://untappd.com/c/432683552,https://untappd.com/beer/1291141,https://untappd.com/brewery/16455,"United States",Walden,NY,"sweet,tart,pear",,,432683552,1291141,16455,https://untappd.s3.amazonaws.com/photo/2017_03_26/55217fa9898d9d6e1f0934ddd8e6076d_raw.jpeg,3.56,3.56,,0,0
"The Devil's Invention","4 Hands Brewing Company","Stout - Coffee",7.2,0,,,,,,,,4,"2017-03-28 19:57:07",https://untappd.com/c/433550828,https://untappd.com/beer/1333390,https://untappd.com/brewery/14417,"United States","St Louis",MO,"dark,coffee","State Line Liquors",,433550828,1333390,14417,https://untappd.s3.amazonaws.com/photo/2017_03_28/a8d874bb757fa9f0c1cd3bdcdc1dd780_raw.jpeg,3.98,3.97,,0,0
Pilsener,"Browar Jabłonowo","Pilsner - Other",4.2,0,,,,,,,,3,"2017-03-28 20:49:41",https://untappd.com/c/433573594,https://untappd.com/beer/141486,https://untappd.com/brewery/53971,Poland,Jabłonowo,"województwo mazowieckie","light,sweet","State Line Liquors",,433573594,141486,53971,https://untappd.s3.amazonaws.com/photo/2017_03_29/9956dee2eafbc234e701c32267f3b8ad_raw.jpeg,2.92,3.3,,0,0
"Honkers Ale","Goose Island Beer Co.","English Bitter",4.3,30,"Nice and bitter.",,,,,,,3.75,"2017-03-29 19:45:31",https://untappd.com/c/433791856,https://untappd.com/beer/6469,https://untappd.com/brewery/2898,"United States",Chicago,IL,"smooth,hoppy","State Line Liquors",,433791856,6469,2898,https://untappd.s3.amazonaws.com/photo/2017_03_29/141fdca0caa27103c8f420598b85a3aa_raw.jpeg,3.41,3.41,,0,0
"Stochasticity Project: Grainiac","Stone Brewing","Red Ale - American Amber / Red",8.5,60,"Interesting; super hoppy.",,,,,,,4.25,"2017-03-31 18:31:23",https://untappd.com/c/434469196,https://untappd.com/beer/1311628,https://untappd.com/brewery/1204,"United States",Escondido,CA,"malty,hoppy","State Line Liquors",,434469196,1311628,1204,https://untappd.s3.amazonaws.com/photo/2017_03_31/1321ff521285105f0bd99318be463bd6_raw.jpeg,3.79,3.79,,0,0
Yeti,"Great Divide Brewing Company","Stout - Imperial / Double",9.5,75,,,,,,,,4.25,"2017-04-01 17:21:00",https://untappd.com/c/435111051,https://untappd.com/beer/833,https://untappd.com/brewery/604,"United States",Denver,CO,"strong,dark,coffee","State Line Liquors",,435111051,833,604,https://untappd.s3.amazonaws.com/photo/2017_04_01/5d71c2f525494aa0e028eb6992f28d76_raw.jpeg,3.91,3.91,,0,0
"Stone Tangerine Express Hazy IPA","Stone Brewing","IPA - American",6.7,75,"Nice tangerine aftertaste.",,,,,,,4,"2017-04-01 17:51:52",https://untappd.com/c/435143273,https://untappd.com/beer/1512388,https://untappd.com/brewery/1204,"United States",Escondido,CA,"fruity,hoppy,citrus,bitter","State Line Liquors",,435143273,1512388,1204,https://untappd.s3.amazonaws.com/photo/2017_04_01/be0c482708a476ca3f3eb07097e6e7fe_raw.jpeg,3.69,3.69,,0,0
"Tropical Bitch - 2017","Flying Dog Brewery","IPA - Belgian",8,55,,,,,,,,3.75,"2017-04-01 19:27:06",https://untappd.com/c/435244582,https://untappd.com/beer/1888609,https://untappd.com/brewery/540,"United States",Frederick,MD,"tropical,hoppy","State Line Liquors",,435244582,1888609,540,https://untappd.s3.amazonaws.com/photo/2017_04_01/a9849f99d2de245a836936d438359e2d_raw.jpeg,3.68,3.68,,0,0
Mysterium,"DuClaw Brewing Company","Spiced / Herbed Beer",5,21,"Very unique herbal taste.",,,,,,,4,"2017-04-02 12:50:16",https://untappd.com/c/435578974,https://untappd.com/beer/53507,https://untappd.com/brewery/4921,"United States",Baltimore,MD,"spicy,herbal,light","State Line Liquors",,435578974,53507,4921,https://untappd.s3.amazonaws.com/photo/2017_04_02/97374c4b1413f46d7dd63cdc59b23dac_raw.jpeg,3.43,3.44,,0,0
Porter,"Bell's Brewery","Porter - American",5.6,33,,,,,,,,4,"2017-04-05 17:29:52",https://untappd.com/c/436460775,https://untappd.com/beer/23175,https://untappd.com/brewery/2507,"United States",Comstock,MI,"roasty,smooth,dark,coffee","State Line Liquors",,436460775,23175,2507,https://untappd.s3.amazonaws.com/photo/2017_04_05/755d1b05e49272fb6e30634bf20dc41c_raw.jpeg,3.73,3.73,,0,0
"Curmudgeon Old Ale","Founders Brewing Co.","Old Ale",9.8,50,"Nice, sweet aftertaste.",,,,,,,4.25,"2017-04-05 17:56:07",https://untappd.com/c/436469686,https://untappd.com/beer/42128,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,,,,436469686,42128,549,https://untappd.s3.amazonaws.com/photo/2017_04_05/43763717252802d7475aa1c845cac45c_raw.jpeg,3.84,3.84,,0,0
"Midas Touch","Dogfish Head Craft Brewery","Historical Beer - Other",9,12,,,,,,,,4.25,"2017-04-06 20:09:17",https://untappd.com/c/436828611,https://untappd.com/beer/14172,https://untappd.com/brewery/459,"United States",Milton,DE,"sweet,smooth","State Line Liquors",,436828611,14172,459,https://untappd.s3.amazonaws.com/photo/2017_04_07/572616c3983ee6f4cdd96ecb78f4ced3_raw.jpeg,3.78,3.78,,0,0
"The Illinois","Goose Island Beer Co.","IPA - Imperial / Double",9,95,,,,,,,,4,"2017-04-07 21:02:46",https://untappd.com/c/437372272,https://untappd.com/beer/371941,https://untappd.com/brewery/2898,"United States",Chicago,IL,hoppy,"State Line Liquors",,437372272,371941,2898,https://untappd.s3.amazonaws.com/photo/2017_04_08/04d02647c58f190fc1cf2005d9b54a8c_raw.jpeg,3.84,3.84,,0,0
"White Rascal","Avery Brewing Co.","Wheat Beer - Witbier",5.6,22,"""Deviously delicious""... They got that right.",,,,,,,4.25,"2017-04-08 22:25:40",https://untappd.com/c/438199838,https://untappd.com/beer/6109,https://untappd.com/brewery/62,"United States",Boulder,CO,"light,sweet,smooth","State Line Liquors",,438199838,6109,62,https://untappd.s3.amazonaws.com/photo/2017_04_09/ea3adb73c87bb033195d16600bbf9ae1_raw.jpeg,3.62,3.62,,0,0
"Double Dog","Flying Dog Brewery","IPA - Imperial / Double",12,85,"Nice and smooth for a 11.5-percenter.",,,,,,,4.5,"2017-04-09 20:07:31",https://untappd.com/c/438633088,https://untappd.com/beer/4040,https://untappd.com/brewery/540,"United States",Frederick,MD,"boozy,strong,smooth,hoppy","State Line Liquors",,438633088,4040,540,https://untappd.s3.amazonaws.com/photo/2017_04_10/685d40f3cc747d08e71a150845cd45cf_raw.jpeg,3.77,3.77,,0,0
Gumption,"Woodchuck Cidery","Cider - Traditional",5.5,0,"Nice and sweet.",,,,,,,3.75,"2017-04-10 17:19:31",https://untappd.com/c/438812207,https://untappd.com/beer/951695,https://untappd.com/brewery/611,"United States",Middlebury,VT,"sweet,apple","Hockessin Wine and Spirits",,438812207,951695,611,https://untappd.s3.amazonaws.com/photo/2017_04_10/643fce9b826ccc764599b288cf61f3c7_raw.jpeg,3.69,3.69,,0,0
"HopDevil IPA","Victory Brewing Company","IPA - American",6.7,70,,,,,,,,4.25,"2017-04-11 21:30:30",https://untappd.com/c/439149953,https://untappd.com/beer/3832,https://untappd.com/brewery/1326,"United States",Downingtown,PA,"sweet,smooth,hoppy",,,439149953,3832,1326,https://untappd.s3.amazonaws.com/photo/2017_04_12/658409624c5f820d08123bc1cfc01d08_raw.jpeg,3.66,3.66,,0,0
"Bob's First ","Magic Hat Brewing Company","Red Ale - Irish",4.6,20,,,,,,,,3.25,"2017-04-12 22:06:19",https://untappd.com/c/439456186,https://untappd.com/beer/1145757,https://untappd.com/brewery/812,"United States","South Burlington",VT,,,,439456186,1145757,812,https://untappd.s3.amazonaws.com/photo/2017_04_13/9e9704c1d97db26e998041a4da7f41ca_raw.jpeg,3.4,3.4,,0,0
Asylum,"Left Coast Brewing Co.","Belgian Tripel",11.8,27,"Very boozy at nearly 12%, and certainly tastes it.",,,,,,,4,"2017-04-14 19:14:04",https://untappd.com/c/440232908,https://untappd.com/beer/8981,https://untappd.com/brewery/778,"United States","San Clemente",CA,"boozy,strong","State Line Liquors",,440232908,8981,778,https://untappd.s3.amazonaws.com/photo/2017_04_14/9f51acdb2212bde50f60d96140af5457_raw.jpeg,3.61,3.61,,1,0
"Trois Pistoles",Unibroue,"Belgian Strong Dark Ale",9,16,"One of the best.",,,,,,,4.5,"2017-04-15 17:04:01",https://untappd.com/c/440801041,https://untappd.com/beer/4045,https://untappd.com/brewery/1307,Canada,Chambly,QC,"strong,dark","State Line Liquors",,440801041,4045,1307,https://untappd.s3.amazonaws.com/photo/2017_04_15/3042967bc6cf26f8579550e8e6dcbdc2_raw.jpeg,3.87,3.87,,0,0
"Four Star Pils","Goose Island Beer Co.","Pilsner - Other",5.1,44,"Nice and crisp.",,,,,,,4,"2017-04-15 17:29:34",https://untappd.com/c/440825691,https://untappd.com/beer/1241711,https://untappd.com/brewery/2898,"United States",Chicago,IL,"light,hoppy","State Line Liquors",,440825691,1241711,2898,https://untappd.s3.amazonaws.com/photo/2017_04_15/c16d34b652eae685b2c4241bcc095e0a_raw.jpeg,3.43,3.43,,0,0
"Baltic Porter","The Duck-Rabbit Craft Brewery","Porter - Baltic",9,0,,,,,,,,4.5,"2017-04-16 20:02:40",https://untappd.com/c/441507849,https://untappd.com/beer/13526,https://untappd.com/brewery/2682,"United States",Farmville,NC,"sweet,smooth,dark","State Line Liquors",,441507849,13526,2682,https://untappd.s3.amazonaws.com/photo/2017_04_17/bc5e912d7a463d553255c65c5cc3ae94_raw.jpeg,3.78,3.78,,0,0
"Barleywine Ale","The Duck-Rabbit Craft Brewery","Barleywine - American",11,0,,,,,,,,4.5,"2017-04-19 19:32:49",https://untappd.com/c/442227805,https://untappd.com/beer/13161,https://untappd.com/brewery/2682,"United States",Farmville,NC,"sweet,smooth","State Line Liquors",,442227805,13161,2682,https://untappd.s3.amazonaws.com/photo/2017_04_19/aa82b2993a6418bd21230c155966d21f_raw.jpeg,3.64,3.64,,0,0
"White Rascal","Avery Brewing Co.","Wheat Beer - Witbier",5.6,22,"Still nearly perfect.",,,,,,,4.25,"2017-04-22 21:15:00",https://untappd.com/c/443837057,https://untappd.com/beer/6109,https://untappd.com/brewery/62,"United States",Boulder,CO,"light,smooth","State Line Liquors",,443837057,6109,62,https://untappd.s3.amazonaws.com/photo/2017_04_23/02a0530457da769c5f03fdc67d577d1b_raw.jpeg,3.62,3.62,,0,0
"Liliko'i Kepolo","Avery Brewing Co.","Wheat Beer - Witbier",5.4,10,"Avery is slowly becoming one of my favorite breweries. Damn.",,,,,,,4.25,"2017-04-22 22:45:00",https://untappd.com/c/443905929,https://untappd.com/beer/127388,https://untappd.com/brewery/62,"United States",Boulder,CO,"fruity,sour,tart","State Line Liquors",,443905929,127388,62,https://untappd.s3.amazonaws.com/photo/2017_04_23/671125e19d199ad390e2af1aff7628fd_raw.jpeg,3.75,3.75,,0,0
"Milk Stout","The Duck-Rabbit Craft Brewery","Stout - Milk / Sweet",5.7,25,"Nice 'n' creamy. 🐄🐇",,,,,,,4.25,"2017-04-24 20:33:30",https://untappd.com/c/444549202,https://untappd.com/beer/5445,https://untappd.com/brewery/2682,"United States",Farmville,NC,"milk,sweet,smooth","State Line Liquors",,444549202,5445,2682,https://untappd.s3.amazonaws.com/photo/2017_04_25/75af475aac3670cecb7910a6abc2b1b5_raw.jpeg,3.76,3.76,,0,0
"Breakfast Stout","Founders Brewing Co.","Stout - Oatmeal",8.3,60,"Nice and chocolatey.",,,,,,,4.25,"2017-04-25 19:10:20",https://untappd.com/c/444740368,https://untappd.com/beer/4589,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,"oatmeal,smooth,dark,coffee","State Line Liquors",,444740368,4589,549,https://untappd.s3.amazonaws.com/photo/2017_04_25/23af874e3861bf406e66027830d8df34_raw.jpeg,4.13,4.13,,0,0
"Lil' Raspy","Sixpoint Brewery","Sour - Berliner Weisse",4.5,0,,,,,,,,4.25,"2017-06-18 09:18:13",https://untappd.com/c/466851353,https://untappd.com/beer/1162490,https://untappd.com/brewery/1149,"United States",Brooklyn,NY,"fruity,sour","State Line Liquors",,466851353,1162490,1149,,3.78,3.77,,0,0
"All Day IPA","Founders Brewing Co.","IPA - Session / India Session Ale",4.7,42,,,,,,,,4,"2017-06-24 21:35:34",https://untappd.com/c/469636254,https://untappd.com/beer/36834,https://untappd.com/brewery/549,"United States","Grand Rapids",MI,"light,smooth,hoppy","State Line Liquors",,469636254,36834,549,https://untappd.s3.amazonaws.com/photo/2017_06_25/e753d3b474aaa3125df66fffd5d27ddc_raw.jpeg,3.71,3.71,,0,0
"Alter Ego","Smartmouth Brewing Co.","Farmhouse Ale - Saison",6.2,33,,"Assateague Inn",Chincoteague,VA,"United States",37.929,-75.3596,4.25,"2017-09-23 14:12:14",https://untappd.com/c/507116194,https://untappd.com/beer/242743,https://untappd.com/brewery/41844,"United States",Norfolk,VA,"light,dry","The Thirsty Mosquito",,507116194,242743,41844,https://untappd.s3.amazonaws.com/photo/2017_09_23/7dd911587675d87a96bf5a103d499c7f_raw.jpeg,3.59,3.59,,0,0
"SeaQuench Ale","Dogfish Head Craft Brewery","Sour - Fruited Gose",4.9,10,,"Assateague Inn",Chincoteague,VA,"United States",37.929,-75.3596,4.5,"2017-09-23 14:34:47",https://untappd.com/c/507139357,https://untappd.com/beer/1452078,https://untappd.com/brewery/459,"United States",Milton,DE,,"The Thirsty Mosquito",,507139357,1452078,459,https://untappd.s3.amazonaws.com/photo/2017_09_23/a944f2de39dfec65865eaf912b51ac40_raw.jpeg,3.71,3.71,,0,0
Pine'Hop'Le,"Evolution Craft Brewing Company","IPA - American",6.8,65,,"Assateague Inn",Chincoteague,VA,"United States",37.929,-75.3596,4.25,"2017-09-24 15:12:29",https://untappd.com/c/507835969,https://untappd.com/beer/1209568,https://untappd.com/brewery/2169,"United States",Salisbury,MD,"hoppy,pineapple",,,507835969,1209568,2169,https://untappd.s3.amazonaws.com/photo/2017_09_24/c5fe60a6b5c70f76788290a3a1d11bdf_raw.jpeg,3.66,3.66,,0,0
"Eight Point IPA","Devils Backbone Brewing Company","IPA - American",6.2,45,,"Assateague Inn",Chincoteague,VA,"United States",37.929,-75.3596,4,"2017-09-25 17:53:05",https://untappd.com/c/508163493,https://untappd.com/beer/18222,https://untappd.com/brewery/4939,"United States",Roseland,VA,hoppy,,,508163493,18222,4939,https://untappd.s3.amazonaws.com/photo/2017_09_25/5e1ad16f1a88198911bccc570c570044_raw.jpeg,3.57,3.57,,0,0
"Schwartz Bier Black Lager","Devils Backbone Brewing Company",Schwarzbier,5.1,22,,,,,,,,4,"2017-10-02 21:09:16",https://untappd.com/c/510892765,https://untappd.com/beer/81327,https://untappd.com/brewery/4939,"United States",Roseland,VA,"smooth,dark,coffee","The Thirsty Mosquito",,510892765,81327,4939,https://untappd.s3.amazonaws.com/photo/2017_10_03/0517dc57d70465bcb948a940a108bc0c_raw.jpeg,3.67,3.67,,0,0
"La Guillotine","Delirium - Huyghe Brewery","Belgian Strong Golden Ale",8.5,0,,,,,,,,4.5,"2017-12-07 20:28:21",https://untappd.com/c/535639085,https://untappd.com/beer/26907,https://untappd.com/brewery/285,Belgium,Melle,Vlaanderen,strong,"State Line Liquors",,535639085,26907,285,https://untappd.s3.amazonaws.com/photo/2017_12_08/197014e37e706ed3957d69b34af6b9a8_raw.jpeg,3.59,3.59,,0,0
"Deep Search","Land-Grant Brewing Company","Porter - Baltic",8.5,39,,"Embassy Suites by Hilton",Columbus,OH,"United States",40.1033,-82.9444,4.25,"2018-04-13 17:24:32",https://untappd.com/c/584937343,https://untappd.com/beer/1002266,https://untappd.com/brewery/103502,"United States",Columbus,OH,"smooth,dark",,,584937343,1002266,103502,https://untappd.s3.amazonaws.com/photos/2018_04_13/b7415ff9731cb975b2bebd9ae48d73a9_raw.jpeg,3.78,3.77,,0,0
"Piwo na Miodzie Gryczanym","Browar Jabłonowo","Honey Beer",5.2,16,,,,,,,,3.25,"2018-04-15 19:05:55",https://untappd.com/c/586332178,https://untappd.com/beer/307009,https://untappd.com/brewery/53971,Poland,Jabłonowo,"województwo mazowieckie","sweet,honey","State Line Liquors",Bottle,586332178,307009,53971,https://untappd.s3.amazonaws.com/photos/2018_04_15/25e33c8a8aa22f4a0730e4ea595f4255_raw.jpeg,3.23,3.26,,0,0
